env,epoch,test_loss,train_loss,test_loss_std
criss_cross_bh_ppg_softmax,29,16.207433700561523,14.199762344360352,2.166790723800659
criss_cross_bh_ppg_softmax,30,16.44293975830078,16.78228187561035,2.207747220993042
criss_cross_bh_ppg_softmax,31,15.874273300170898,13.044907569885254,1.6691882610321045
criss_cross_bh_ppg_softmax,32,16.273439407348633,16.73810577392578,1.9936577081680298
criss_cross_bh_ppg_softmax,33,16.592529296875,14.107158660888672,1.9034751653671265
criss_cross_bh_ppg_softmax,34,16.143016815185547,15.004965782165527,2.1824588775634766
criss_cross_bh_ppg_softmax,35,16.084659576416016,13.906582832336426,1.9832336902618408
criss_cross_bh_ppg_softmax,36,16.164976119995117,19.262178421020508,1.9623364210128784
criss_cross_bh_ppg_softmax,37,15.904862403869629,12.76196002960205,1.858919382095337
criss_cross_bh_ppg_softmax,38,16.16478729248047,30.51761245727539,2.319808006286621
criss_cross_bh_ppg_softmax,39,16.009450912475586,19.726173400878906,2.1175408363342285
criss_cross_bh_ppg_softmax,40,16.066242218017578,14.365347862243652,1.9471821784973145
criss_cross_bh_ppg_softmax,41,16.04216766357422,14.753912925720215,1.9251607656478882
criss_cross_bh_ppg_softmax,42,15.901259422302246,12.391518592834473,2.2022604942321777
criss_cross_bh_ppg_softmax,43,16.14048957824707,11.946167945861816,2.209135055541992
criss_cross_bh_ppg_softmax,44,16.055688858032227,17.01210594177246,1.747930645942688
criss_cross_bh_ppg_softmax,45,15.89268684387207,17.037412643432617,1.6508029699325562
criss_cross_bh_ppg_softmax,46,16.043668746948242,14.355506896972656,2.010270357131958
criss_cross_bh_ppg_softmax,47,15.762173652648926,14.343086242675781,1.847416639328003
criss_cross_bh_ppg_softmax,48,15.799266815185547,16.662033081054688,1.8161835670471191
criss_cross_bh_ppg_softmax,49,15.964456558227539,13.819891929626465,2.071230888366699
criss_cross_bh_ppg_softmax,50,15.68636703491211,13.282831192016602,2.0878400802612305
criss_cross_bh_ppg_softmax,51,15.801258087158203,11.207805633544922,2.295548439025879
criss_cross_bh_ppg_softmax,52,15.818659782409668,13.844390869140625,1.876637578010559
criss_cross_bh_ppg_softmax,53,15.575021743774414,14.003976821899414,1.4761077165603638
criss_cross_bh_ppg_softmax,54,15.809383392333984,17.34633445739746,2.135119915008545
criss_cross_bh_ppg_softmax,55,15.64274787902832,16.435731887817383,2.0016355514526367
criss_cross_bh_ppg_softmax,56,15.349549293518066,13.038076400756836,1.8352899551391602
criss_cross_bh_ppg_softmax,57,15.83108901977539,24.738086700439453,1.7157014608383179
criss_cross_bh_ppg_softmax,58,15.732534408569336,14.474644660949707,2.1040422916412354
criss_cross_bh_ppg_softmax,59,15.239126205444336,16.823055267333984,1.787326693534851
criss_cross_bh_ppg_softmax,60,15.59318733215332,12.289459228515625,1.8694473505020142
criss_cross_bh_ppg_softmax,61,15.408007621765137,14.583992958068848,1.7832729816436768
criss_cross_bh_ppg_softmax,62,15.1986083984375,19.171527862548828,1.6259870529174805
criss_cross_bh_ppg_softmax,63,15.35958480834961,11.948460578918457,1.7797211408615112
criss_cross_bh_ppg_softmax,64,15.389904975891113,16.838260650634766,1.7420763969421387
criss_cross_bh_ppg_softmax,65,15.441973686218262,16.865407943725586,1.929520845413208
criss_cross_bh_ppg_softmax,66,15.422179222106934,13.36249828338623,1.80598783493042
criss_cross_bh_ppg_softmax,67,15.946362495422363,17.31798553466797,2.044430732727051
criss_cross_bh_ppg_softmax,68,15.867168426513672,11.996406555175781,1.6632659435272217
criss_cross_bh_ppg_softmax,69,15.949233055114746,27.914291381835938,1.9577269554138184
criss_cross_bh_ppg_softmax,70,15.947213172912598,17.0740909576416,1.7881163358688354
criss_cross_bh_ppg_softmax,71,16.123329162597656,16.445613861083984,1.9943645000457764
criss_cross_bh_ppg_softmax,72,16.257884979248047,23.32921028137207,1.9938910007476807
criss_cross_bh_ppg_softmax,73,16.135784149169922,15.266340255737305,1.8757877349853516
criss_cross_bh_ppg_softmax,74,16.170011520385742,28.224018096923828,1.8738259077072144
criss_cross_bh_ppg_softmax,75,16.135086059570312,13.889239311218262,2.421450138092041
criss_cross_bh_ppg_softmax,76,15.97735595703125,16.3413143157959,2.114839553833008
criss_cross_bh_ppg_softmax,77,15.663578987121582,12.249834060668945,2.1284127235412598
criss_cross_bh_ppg_softmax,78,15.675188064575195,19.739944458007812,1.8606593608856201
criss_cross_bh_ppg_softmax,79,15.663766860961914,12.540682792663574,1.87809157371521
criss_cross_bh_ppg_softmax,80,15.678993225097656,17.59385108947754,1.764219045639038
criss_cross_bh_ppg_softmax,81,15.770515441894531,20.37646484375,1.8085730075836182
criss_cross_bh_ppg_softmax,82,15.607385635375977,20.10126495361328,1.8670356273651123
criss_cross_bh_ppg_softmax,83,15.716442108154297,16.79220199584961,2.1801114082336426
criss_cross_bh_ppg_softmax,84,15.215381622314453,22.33539390563965,1.7000819444656372
criss_cross_bh_ppg_softmax,85,15.470069885253906,13.282236099243164,1.7377821207046509
criss_cross_bh_ppg_softmax,86,15.888197898864746,12.568007469177246,1.9042829275131226
criss_cross_bh_ppg_softmax,87,15.571755409240723,13.073114395141602,1.8731889724731445
criss_cross_bh_ppg_softmax,88,15.52637004852295,11.56385326385498,1.787204384803772
criss_cross_bh_ppg_softmax,89,15.681743621826172,12.134525299072266,1.9197419881820679
criss_cross_bh_ppg_softmax,90,15.892982482910156,12.256900787353516,2.167466163635254
criss_cross_bh_ppg_softmax,91,15.631572723388672,18.793338775634766,2.229133129119873
criss_cross_bh_ppg_softmax,92,16.142263412475586,14.515053749084473,2.2413809299468994
criss_cross_bh_ppg_softmax,93,15.725796699523926,13.654120445251465,1.6382418870925903
criss_cross_bh_ppg_softmax,94,15.780500411987305,15.398774147033691,1.8004257678985596
criss_cross_bh_ppg_softmax,95,15.921481132507324,17.53327178955078,2.1984896659851074
criss_cross_bh_ppg_softmax,96,15.964683532714844,15.403120994567871,2.049769639968872
criss_cross_bh_ppg_softmax,97,16.229629516601562,14.308937072753906,2.008671998977661
criss_cross_bh_ppg_softmax,98,16.113737106323242,20.072834014892578,1.8112655878067017
criss_cross_bh_ppg_softmax,99,15.963226318359375,13.148788452148438,1.9111731052398682
criss_cross_bh_ppg_vanilla,0,5014.6640625,680.2804565429688,6651.62451171875
criss_cross_bh_ppg_vanilla,1,595.7434692382812,422.0015563964844,23.240694046020508
criss_cross_bh_ppg_vanilla,2,323.2362060546875,246.0580596923828,13.716049194335938
criss_cross_bh_ppg_vanilla,3,244.36683654785156,205.40113830566406,10.198143005371094
criss_cross_bh_ppg_vanilla,4,195.13446044921875,179.21078491210938,8.71702766418457
criss_cross_bh_ppg_vanilla,5,159.2541961669922,138.58274841308594,8.428954124450684
criss_cross_bh_ppg_vanilla,6,134.29364013671875,110.97673797607422,6.409798622131348
criss_cross_bh_ppg_vanilla,7,114.84904479980469,107.8434829711914,4.728619575500488
criss_cross_bh_ppg_vanilla,8,100.11441040039062,87.9184799194336,5.177942752838135
criss_cross_bh_ppg_vanilla,9,88.52566528320312,78.63707733154297,4.06190824508667
criss_cross_bh_ppg_vanilla,10,79.6195068359375,68.46887969970703,4.09458589553833
criss_cross_bh_ppg_vanilla,11,70.84368896484375,62.43355178833008,3.142916202545166
criss_cross_bh_ppg_vanilla,12,65.19862365722656,55.923423767089844,3.407588243484497
criss_cross_bh_ppg_vanilla,13,58.528846740722656,53.159542083740234,2.8147332668304443
criss_cross_bh_ppg_vanilla,14,54.86322784423828,55.8245964050293,3.275939464569092
criss_cross_bh_ppg_vanilla,15,52.72793960571289,41.617149353027344,3.084268093109131
criss_cross_bh_ppg_vanilla,16,49.159263610839844,41.33300018310547,2.6578528881073
criss_cross_bh_ppg_vanilla,17,45.993228912353516,38.50505447387695,2.9926083087921143
criss_cross_bh_ppg_vanilla,18,42.355224609375,39.87918472290039,2.7410123348236084
criss_cross_bh_ppg_vanilla,19,40.33016586303711,37.97850799560547,2.4371445178985596
criss_cross_bh_ppg_vanilla,20,38.249244689941406,35.102108001708984,3.04610013961792
criss_cross_bh_ppg_vanilla,21,35.98965072631836,30.08865737915039,2.253988027572632
criss_cross_bh_ppg_vanilla,22,34.83060073852539,29.93830680847168,2.2149927616119385
criss_cross_bh_ppg_vanilla,23,33.601680755615234,26.971511840820312,2.2452468872070312
criss_cross_bh_ppg_vanilla,24,32.24238967895508,31.404970169067383,2.221158504486084
criss_cross_bh_ppg_vanilla,25,30.6638126373291,23.954919815063477,2.5422489643096924
criss_cross_bh_ppg_vanilla,26,28.908370971679688,20.988811492919922,2.3281679153442383
criss_cross_bh_ppg_vanilla,27,28.18918228149414,23.103391647338867,2.2251477241516113
criss_cross_bh_ppg_vanilla,28,27.376684188842773,21.326196670532227,2.206942558288574
criss_cross_bh_ppg_vanilla,29,26.5048885345459,26.019121170043945,2.3490302562713623
criss_cross_bh_ppg_vanilla,30,25.495698928833008,25.705631256103516,2.375296115875244
criss_cross_bh_ppg_vanilla,31,25.011028289794922,25.528596878051758,2.4937987327575684
criss_cross_bh_ppg_vanilla,32,24.104877471923828,17.47233772277832,2.0578677654266357
criss_cross_bh_ppg_vanilla,33,24.131309509277344,22.60475730895996,2.3298873901367188
criss_cross_bh_ppg_vanilla,34,23.623342514038086,19.476280212402344,2.629706859588623
criss_cross_bh_ppg_vanilla,35,23.136554718017578,25.156673431396484,2.1564600467681885
criss_cross_bh_ppg_vanilla,36,22.490638732910156,20.821353912353516,2.1765804290771484
criss_cross_bh_ppg_vanilla,37,21.91666030883789,21.649944305419922,2.1303038597106934
criss_cross_bh_ppg_vanilla,38,22.001747131347656,18.64528465270996,2.5432190895080566
criss_cross_bh_ppg_vanilla,39,21.60721206665039,19.977066040039062,2.487368106842041
criss_cross_bh_ppg_vanilla,40,21.260047912597656,24.65365982055664,2.279639720916748
criss_cross_bh_ppg_vanilla,41,20.747573852539062,21.30384063720703,2.724719524383545
criss_cross_bh_ppg_vanilla,42,20.74164581298828,17.89536476135254,2.1555542945861816
criss_cross_bh_ppg_vanilla,43,20.652755737304688,16.365175247192383,2.188542366027832
criss_cross_bh_ppg_vanilla,44,20.8149471282959,16.72554588317871,2.0794994831085205
criss_cross_bh_ppg_vanilla,45,20.719810485839844,21.47951316833496,2.0731875896453857
criss_cross_bh_ppg_vanilla,46,20.138532638549805,19.743730545043945,2.4802114963531494
criss_cross_bh_ppg_vanilla,47,19.789676666259766,23.474647521972656,2.007565975189209
criss_cross_bh_ppg_vanilla,48,19.896076202392578,21.701486587524414,2.3498764038085938
criss_cross_bh_ppg_vanilla,49,19.708833694458008,17.75287628173828,2.0531680583953857
criss_cross_bh_ppg_vanilla,50,19.485652923583984,19.960325241088867,2.036785840988159
criss_cross_bh_ppg_vanilla,51,19.43768882751465,23.032691955566406,2.059595823287964
criss_cross_bh_ppg_vanilla,52,19.221294403076172,20.543703079223633,2.0599608421325684
criss_cross_bh_ppg_vanilla,53,19.49151039123535,14.239622116088867,2.2397446632385254
criss_cross_bh_ppg_vanilla,54,19.045074462890625,12.408830642700195,1.8539420366287231
criss_cross_bh_ppg_vanilla,55,19.095897674560547,23.59340476989746,2.1380226612091064
criss_cross_bh_ppg_vanilla,56,19.283327102661133,17.52772331237793,2.280904531478882
criss_cross_bh_ppg_vanilla,57,18.433135986328125,13.390207290649414,1.7050758600234985
criss_cross_bh_ppg_vanilla,58,18.80062484741211,16.023479461669922,2.2953062057495117
criss_cross_bh_ppg_vanilla,59,18.3383731842041,26.914220809936523,2.0414607524871826
criss_cross_bh_ppg_vanilla,60,18.590330123901367,17.197309494018555,1.8664391040802002
criss_cross_bh_ppg_vanilla,61,19.000951766967773,21.43895149230957,2.218841552734375
criss_cross_bh_ppg_vanilla,62,18.193082809448242,16.808149337768555,2.0586514472961426
criss_cross_bh_ppg_vanilla,63,18.678050994873047,18.450237274169922,2.193143844604492
criss_cross_bh_ppg_vanilla,64,18.425254821777344,16.725383758544922,1.8767845630645752
criss_cross_bh_ppg_vanilla,65,18.569028854370117,15.362773895263672,2.103614568710327
criss_cross_bh_ppg_vanilla,66,18.565025329589844,13.653899192810059,1.9540398120880127
criss_cross_bh_ppg_vanilla,67,18.702486038208008,19.221378326416016,1.8629051446914673
criss_cross_bh_ppg_vanilla,68,17.93700408935547,15.135183334350586,1.4460513591766357
criss_cross_bh_ppg_vanilla,69,18.454195022583008,17.520889282226562,1.8855876922607422
criss_cross_bh_ppg_vanilla,70,18.125343322753906,20.935338973999023,1.9650791883468628
criss_cross_bh_ppg_vanilla,71,18.12040138244629,16.841232299804688,2.2665133476257324
criss_cross_bh_ppg_vanilla,72,18.44985580444336,27.729381561279297,2.404752731323242
criss_cross_bh_ppg_vanilla,73,18.03002166748047,33.55691909790039,2.2009918689727783
criss_cross_bh_ppg_vanilla,74,17.931333541870117,17.205331802368164,2.1014349460601807
criss_cross_bh_ppg_vanilla,75,18.37830924987793,17.367252349853516,2.1304898262023926
criss_cross_bh_ppg_vanilla,76,18.322378158569336,16.344736099243164,1.8754136562347412
criss_cross_bh_ppg_vanilla,77,18.15643882751465,19.686721801757812,2.1754133701324463
criss_cross_bh_ppg_vanilla,78,17.812549591064453,17.91377067565918,1.9807332754135132
criss_cross_bh_ppg_vanilla,79,17.667457580566406,16.875499725341797,1.9863826036453247
criss_cross_bh_ppg_vanilla,80,17.588586807250977,15.843785285949707,2.0854833126068115
criss_cross_bh_ppg_vanilla,81,17.975563049316406,15.907381057739258,2.2716238498687744
criss_cross_bh_ppg_vanilla,82,17.53679847717285,18.52934455871582,1.9222623109817505
criss_cross_bh_ppg_vanilla,83,17.73699378967285,12.978232383728027,2.0936248302459717
criss_cross_bh_ppg_vanilla,84,17.944650650024414,21.53837013244629,2.421135187149048
criss_cross_bh_ppg_vanilla,85,17.834718704223633,19.94786834716797,2.0083651542663574
criss_cross_bh_ppg_vanilla,86,18.275737762451172,19.279279708862305,2.2877085208892822
criss_cross_bh_ppg_vanilla,87,17.60317611694336,17.83976936340332,2.0496764183044434
criss_cross_bh_ppg_vanilla,88,17.732135772705078,20.36807632446289,2.441466808319092
criss_cross_bh_ppg_vanilla,89,17.77869987487793,19.000524520874023,2.037572145462036
criss_cross_bh_ppg_vanilla,90,18.12480926513672,16.54619026184082,2.5360240936279297
criss_cross_bh_ppg_vanilla,91,17.65727996826172,19.46867561340332,1.9923341274261475
criss_cross_bh_ppg_vanilla,92,17.53363800048828,14.431499481201172,2.0507819652557373
criss_cross_bh_ppg_vanilla,93,18.045385360717773,11.791014671325684,2.222505807876587
criss_cross_bh_ppg_vanilla,94,17.759366989135742,19.137035369873047,2.0578901767730713
criss_cross_bh_ppg_vanilla,95,17.693723678588867,16.982568740844727,2.1060526371002197
criss_cross_bh_ppg_vanilla,96,17.644075393676758,17.71571159362793,2.050049066543579
criss_cross_bh_ppg_vanilla,97,17.6302433013916,19.409364700317383,2.2421658039093018
criss_cross_bh_ppg_vanilla,98,17.205110549926758,17.935760498046875,2.1498963832855225
criss_cross_bh_ppg_vanilla,99,17.352659225463867,12.695683479309082,2.0072035789489746
reentrant_10_ppg_softmax,0,80.86199951171875,73.88805389404297,7.297824859619141
reentrant_10_ppg_softmax,1,80.98187255859375,47.302146911621094,7.438387870788574
reentrant_10_ppg_softmax,2,81.72329711914062,65.49222564697266,5.949759006500244
reentrant_10_ppg_softmax,3,81.67779541015625,53.05130386352539,6.17247200012207
reentrant_10_ppg_softmax,4,80.5267333984375,61.784889221191406,6.497079849243164
reentrant_10_ppg_softmax,5,82.2912368774414,52.0369987487793,7.155584335327148
reentrant_10_ppg_softmax,6,81.98981475830078,62.603206634521484,6.2216010093688965
reentrant_10_ppg_softmax,7,81.91227722167969,70.36125946044922,7.285757064819336
reentrant_10_ppg_softmax,8,81.74325561523438,99.35455322265625,6.7035813331604
reentrant_10_ppg_softmax,9,81.9712142944336,66.10760498046875,6.252305507659912
reentrant_10_ppg_softmax,10,81.74634552001953,56.330665588378906,7.324797630310059
reentrant_10_ppg_softmax,11,82.26068115234375,72.48908996582031,7.219756603240967
reentrant_10_ppg_softmax,12,83.02395629882812,56.69157028198242,7.158504962921143
reentrant_10_ppg_softmax,13,83.14178466796875,57.138912200927734,6.874488830566406
reentrant_10_ppg_softmax,14,83.39825439453125,70.20209503173828,6.960763931274414
reentrant_10_ppg_softmax,15,83.08564758300781,73.18201446533203,6.8190226554870605
reentrant_10_ppg_softmax,16,81.9892349243164,67.97791290283203,6.502044200897217
reentrant_10_ppg_softmax,17,81.98553466796875,55.50599670410156,6.522472858428955
reentrant_10_ppg_softmax,18,82.42467498779297,70.08983612060547,6.834405899047852
reentrant_10_ppg_softmax,19,82.49360656738281,55.34419631958008,7.377718925476074
reentrant_10_ppg_softmax,20,82.4510726928711,60.666229248046875,7.3251261711120605
reentrant_10_ppg_softmax,21,83.0621566772461,77.3055191040039,8.074738502502441
reentrant_10_ppg_softmax,22,83.53665924072266,58.97623825073242,7.851897716522217
reentrant_10_ppg_softmax,23,83.86111450195312,61.73442077636719,6.845656871795654
reentrant_10_ppg_softmax,24,84.28854370117188,70.49208068847656,6.840872764587402
reentrant_10_ppg_softmax,25,84.5245590209961,56.0681037902832,6.631253242492676
reentrant_10_ppg_softmax,26,84.82415771484375,68.0532455444336,7.938461780548096
reentrant_10_ppg_softmax,27,84.83228302001953,81.12821197509766,7.856096267700195
reentrant_10_ppg_softmax,28,84.70831298828125,69.6648941040039,7.299790859222412
reentrant_10_ppg_softmax,29,85.63542175292969,52.189178466796875,6.767498970031738
reentrant_10_ppg_softmax,30,85.52796936035156,60.58279037475586,8.078311920166016
reentrant_10_ppg_softmax,31,85.63640594482422,58.35708236694336,8.510063171386719
reentrant_10_ppg_softmax,32,86.23963165283203,57.499610900878906,8.29346752166748
reentrant_10_ppg_softmax,33,84.67655944824219,75.45882415771484,7.798634052276611
reentrant_10_ppg_softmax,34,85.11312866210938,85.01362609863281,9.294290542602539
reentrant_10_ppg_softmax,35,86.0163345336914,44.340877532958984,7.923600196838379
reentrant_10_ppg_softmax,36,87.65596771240234,58.1576042175293,7.869985103607178
reentrant_10_ppg_softmax,37,86.58206176757812,81.0550308227539,8.160457611083984
reentrant_10_ppg_softmax,38,88.19490051269531,64.37075805664062,11.442947387695312
reentrant_10_ppg_softmax,39,89.4150390625,60.64441680908203,11.309406280517578
reentrant_10_ppg_softmax,40,90.09778594970703,63.17681121826172,9.988459587097168
reentrant_10_ppg_softmax,41,90.86339569091797,72.88436126708984,9.322134017944336
reentrant_10_ppg_softmax,42,93.14701843261719,72.84916687011719,9.543720245361328
reentrant_10_ppg_softmax,43,93.89232635498047,93.89910125732422,11.164223670959473
reentrant_10_ppg_softmax,44,96.03343963623047,58.09458541870117,10.660618782043457
reentrant_10_ppg_softmax,45,98.13615417480469,42.849098205566406,10.944892883300781
reentrant_10_ppg_softmax,46,99.58572387695312,72.88916778564453,10.676261901855469
reentrant_10_ppg_softmax,47,98.68685913085938,59.20635223388672,9.741131782531738
reentrant_10_ppg_softmax,48,98.18118286132812,66.4962387084961,10.626936912536621
reentrant_10_ppg_softmax,49,99.06218719482422,47.574588775634766,10.414178848266602
reentrant_10_ppg_softmax,50,97.94489288330078,57.93019104003906,11.027112007141113
reentrant_10_ppg_softmax,51,98.23214721679688,79.82011413574219,11.758057594299316
reentrant_10_ppg_softmax,52,98.65139770507812,72.31166076660156,12.25142765045166
reentrant_10_ppg_softmax,53,95.98190307617188,47.9670295715332,10.638802528381348
reentrant_10_ppg_softmax,54,96.120361328125,49.14889907836914,9.64123821258545
reentrant_10_ppg_softmax,55,96.605712890625,72.13385772705078,11.501035690307617
reentrant_10_ppg_softmax,56,94.06166076660156,52.18343734741211,10.261571884155273
reentrant_10_ppg_softmax,57,92.78435516357422,65.41645812988281,10.488907814025879
reentrant_10_ppg_softmax,58,90.93130493164062,62.88962173461914,9.588348388671875
reentrant_10_ppg_softmax,59,91.20193481445312,49.92042922973633,8.941532135009766
reentrant_10_ppg_softmax,60,90.73129272460938,82.28579711914062,8.74592113494873
reentrant_10_ppg_softmax,61,90.64739990234375,70.5936279296875,10.965987205505371
reentrant_10_ppg_softmax,62,90.8187484741211,55.30866241455078,11.25284481048584
reentrant_10_ppg_softmax,63,88.04716491699219,69.70496368408203,8.876778602600098
reentrant_10_ppg_softmax,64,90.4994888305664,86.90341186523438,11.466377258300781
reentrant_10_ppg_softmax,65,86.30203247070312,62.92258071899414,9.060066223144531
reentrant_10_ppg_softmax,66,86.80098724365234,49.06922912597656,8.743711471557617
reentrant_10_ppg_softmax,67,88.16458892822266,53.808624267578125,9.981650352478027
reentrant_10_ppg_softmax,68,89.32342529296875,78.3724136352539,10.250975608825684
reentrant_10_ppg_softmax,69,89.98715209960938,81.69911193847656,10.146842002868652
reentrant_10_ppg_softmax,70,91.18974304199219,69.72642517089844,9.870710372924805
reentrant_10_ppg_softmax,71,92.64010620117188,53.87150955200195,11.586644172668457
reentrant_10_ppg_softmax,72,94.427734375,59.662353515625,9.9248628616333
reentrant_10_ppg_softmax,73,93.56523132324219,71.71096801757812,10.635980606079102
reentrant_10_ppg_softmax,74,92.41098022460938,80.1716079711914,9.869353294372559
reentrant_10_ppg_softmax,75,91.65583801269531,80.25237274169922,10.739677429199219
reentrant_10_ppg_softmax,76,89.19210052490234,60.93944549560547,10.854109764099121
reentrant_10_ppg_softmax,77,85.94580841064453,71.32499694824219,8.104113578796387
reentrant_10_ppg_softmax,78,83.57148742675781,95.72261810302734,8.996639251708984
reentrant_10_ppg_softmax,79,82.5510025024414,66.27132415771484,8.000946998596191
reentrant_10_ppg_softmax,80,80.25261688232422,68.5698471069336,6.128838062286377
reentrant_10_ppg_softmax,81,81.69590759277344,59.019466400146484,8.084379196166992
reentrant_10_ppg_softmax,82,81.04002380371094,68.49811553955078,6.544536590576172
reentrant_10_ppg_softmax,83,82.97586059570312,61.11650085449219,6.880206108093262
reentrant_10_ppg_softmax,84,82.96298217773438,60.11821746826172,8.090970039367676
reentrant_10_ppg_softmax,85,84.49386596679688,66.02583312988281,8.716142654418945
reentrant_10_ppg_softmax,86,86.33802032470703,70.44905090332031,8.627192497253418
reentrant_10_ppg_softmax,87,89.94587707519531,77.4266586303711,10.569112777709961
reentrant_10_ppg_softmax,88,90.08833312988281,50.95094299316406,11.875816345214844
reentrant_10_ppg_softmax,89,90.60009765625,77.13897705078125,11.211966514587402
reentrant_10_ppg_softmax,90,93.01406860351562,78.38003540039062,10.750663757324219
reentrant_10_ppg_softmax,91,91.72245788574219,45.17502212524414,12.523270606994629
reentrant_10_ppg_softmax,92,90.02665710449219,71.10313415527344,8.923433303833008
reentrant_10_ppg_softmax,93,91.54592895507812,96.82662200927734,10.169198989868164
reentrant_10_ppg_softmax,94,91.17344665527344,66.95164489746094,10.288519859313965
reentrant_10_ppg_softmax,95,91.6006851196289,53.507076263427734,11.736172676086426
reentrant_10_ppg_softmax,96,92.83125305175781,57.65524673461914,9.423782348632812
reentrant_10_ppg_softmax,97,93.39163970947266,57.26706314086914,10.964116096496582
reentrant_10_ppg_softmax,98,95.00819396972656,70.46782684326172,11.810932159423828
reentrant_10_ppg_softmax,99,93.17756652832031,83.07975769042969,9.996743202209473
reentrant_2_ppg_softmax,0,16.392847061157227,12.261873245239258,5.12761116027832
reentrant_2_ppg_softmax,1,15.813817024230957,14.371681213378906,4.756735324859619
reentrant_2_ppg_softmax,2,15.434128761291504,15.80754280090332,3.660041332244873
reentrant_2_ppg_softmax,3,16.09690284729004,12.061141014099121,4.698297500610352
reentrant_2_ppg_softmax,4,16.122447967529297,13.058895111083984,4.426671028137207
reentrant_2_ppg_softmax,5,16.4977970123291,18.174236297607422,5.044003963470459
reentrant_2_ppg_softmax,6,15.246135711669922,12.488351821899414,4.216463088989258
reentrant_2_ppg_softmax,7,15.379319190979004,18.586891174316406,3.74589204788208
reentrant_2_ppg_softmax,8,15.143392562866211,13.178831100463867,4.281749248504639
reentrant_2_ppg_softmax,9,16.851299285888672,13.155311584472656,5.077145099639893
reentrant_2_ppg_softmax,10,15.469426155090332,19.62176513671875,4.404628753662109
reentrant_2_ppg_softmax,11,15.460809707641602,15.648810386657715,4.630667686462402
reentrant_2_ppg_softmax,12,15.655200004577637,14.639370918273926,4.389021873474121
reentrant_2_ppg_softmax,13,14.712238311767578,15.235725402832031,3.2597930431365967
reentrant_2_ppg_softmax,14,16.04598045349121,18.65922737121582,4.206812381744385
reentrant_2_ppg_softmax,15,15.636432647705078,12.083276748657227,4.6367621421813965
reentrant_2_ppg_softmax,16,15.590309143066406,17.184064865112305,4.9149169921875
reentrant_2_ppg_softmax,17,15.488001823425293,10.087501525878906,4.749136447906494
reentrant_2_ppg_softmax,18,15.803086280822754,9.284525871276855,4.408909797668457
reentrant_2_ppg_softmax,19,15.918989181518555,23.42707633972168,4.083704948425293
reentrant_2_ppg_softmax,20,16.091291427612305,21.0690975189209,5.186208724975586
reentrant_2_ppg_softmax,21,15.478041648864746,14.743427276611328,4.9433135986328125
reentrant_2_ppg_softmax,22,15.640497207641602,13.810514450073242,4.647590160369873
reentrant_2_ppg_softmax,23,17.92000389099121,10.749031066894531,13.589088439941406
reentrant_2_ppg_softmax,24,16.758459091186523,13.98374080657959,6.1732892990112305
