epoch,test_loss,train_loss,test_loss_std
0,33.969722747802734,26.90388298034668,4.204833030700684
1,33.999664306640625,23.880495071411133,4.6012983322143555
2,34.160945892333984,27.81560516357422,5.180673122406006
3,34.13483428955078,49.3023681640625,5.405035495758057
4,35.491668701171875,30.830564498901367,6.327664375305176
5,34.79312515258789,28.986169815063477,6.67399263381958
6,37.364715576171875,36.93189239501953,8.358907699584961
7,37.723636627197266,31.978303909301758,7.9971089363098145
8,39.102760314941406,28.21432876586914,9.967277526855469
9,39.556190490722656,33.03854751586914,11.231186866760254
10,41.169677734375,22.808076858520508,12.327557563781738
11,41.3764762878418,34.626373291015625,11.59303092956543
12,40.56990432739258,35.99713897705078,10.374871253967285
13,40.91854476928711,26.360107421875,12.119596481323242
14,43.43120193481445,34.60783004760742,12.348180770874023
15,42.338016510009766,26.668720245361328,13.835808753967285
16,42.62654113769531,23.826642990112305,13.530243873596191
17,42.37351989746094,26.96335792541504,11.741227149963379
18,39.78889846801758,24.983959197998047,10.158466339111328
19,41.53069305419922,45.27132034301758,11.693737030029297
20,36.54246139526367,36.39779281616211,8.63903522491455
21,36.88507080078125,41.88582992553711,9.179709434509277
22,37.075313568115234,23.780597686767578,10.36923599243164
23,37.447811126708984,33.32456588745117,11.928309440612793
24,35.328758239746094,70.1233901977539,11.161857604980469
25,33.20148468017578,47.50893020629883,5.7947516441345215
26,34.10586166381836,39.83738327026367,6.0498456954956055
27,32.2027702331543,25.887956619262695,4.138339996337891
28,33.10509490966797,24.99947166442871,3.763554334640503
29,32.72222900390625,29.787261962890625,4.085052967071533
30,33.4902229309082,26.085365295410156,5.145270824432373
31,34.26024627685547,35.94922637939453,6.366881370544434
32,32.89628601074219,29.1918888092041,5.200103759765625
33,34.009300231933594,44.953739166259766,6.481588363647461
34,36.202293395996094,38.0962028503418,9.416006088256836
35,34.0013427734375,29.977760314941406,6.63887882232666
36,36.053104400634766,25.795475006103516,7.040342330932617
37,35.95111846923828,46.537601470947266,7.09461784362793
38,37.365081787109375,29.931760787963867,9.151043891906738
39,37.616973876953125,25.600496292114258,8.240532875061035
40,37.557334899902344,29.915868759155273,7.500875473022461
41,37.815345764160156,31.652549743652344,8.183822631835938
42,39.646018981933594,29.26466178894043,8.606772422790527
43,39.46220397949219,36.851356506347656,9.185035705566406
44,41.43328094482422,35.37956237792969,9.520383834838867
45,41.2243766784668,32.131004333496094,9.734381675720215
46,40.86500549316406,25.546894073486328,11.573068618774414
47,42.782623291015625,33.35540008544922,9.098723411560059
48,41.55088424682617,26.40294647216797,10.36925983428955
49,42.077667236328125,35.653526306152344,10.502604484558105
50,42.49147415161133,27.65615463256836,11.140716552734375
51,41.7801628112793,46.40647888183594,10.691707611083984
52,39.382781982421875,32.391510009765625,8.74351978302002
53,40.823482513427734,21.44986343383789,11.10588550567627
54,38.915428161621094,29.462932586669922,8.78272819519043
55,38.118167877197266,36.180362701416016,9.102303504943848
56,40.28175354003906,54.24442672729492,11.964004516601562
57,37.523067474365234,33.15312576293945,8.804316520690918
58,41.27825164794922,34.774932861328125,16.98519515991211
59,40.15326690673828,34.906375885009766,10.659293174743652
60,47.62431335449219,29.016082763671875,17.43048858642578
61,52.972511291503906,39.66128158569336,16.526262283325195
62,57.03580093383789,27.829042434692383,22.232521057128906
63,62.12605285644531,38.093868255615234,21.331928253173828
64,63.715145111083984,78.5054931640625,20.096559524536133
65,64.73977661132812,50.30036163330078,22.417137145996094
66,64.64237213134766,49.663490295410156,19.755571365356445
67,61.66571807861328,47.987918853759766,20.066978454589844
68,60.59413146972656,58.349449157714844,21.602493286132812
69,55.50680160522461,33.35623550415039,15.116007804870605
70,49.794437408447266,78.27396392822266,15.894657135009766
71,46.1980094909668,31.781646728515625,14.987324714660645
72,40.851470947265625,34.50423812866211,9.18129825592041
73,37.659461975097656,41.35900115966797,10.179344177246094
74,34.422645568847656,22.582002639770508,6.076570987701416
75,33.15876388549805,24.004289627075195,4.734408378601074
76,33.50884246826172,27.179203033447266,4.881813049316406
77,33.63438415527344,21.904878616333008,6.152449131011963
78,33.073062896728516,26.180030822753906,5.429473876953125
79,34.26273727416992,25.23654556274414,5.430845737457275
80,34.34437561035156,32.48818588256836,5.5704169273376465
81,34.827903747558594,32.92549514770508,4.504269599914551
82,35.27941131591797,28.54281997680664,5.355177879333496
83,35.58287048339844,26.74808692932129,5.418407917022705
84,35.74618911743164,22.653955459594727,7.275108814239502
85,35.7896842956543,38.657222747802734,6.356643199920654
86,37.058372497558594,25.27803611755371,8.033132553100586
87,36.632904052734375,23.894245147705078,6.564736843109131
88,37.39057540893555,26.826955795288086,7.211790084838867
89,36.20182418823242,36.29569625854492,5.566564559936523
90,35.86068344116211,22.753925323486328,6.206850528717041
91,35.82041931152344,29.71790885925293,6.8719635009765625
92,34.96751022338867,32.2972297668457,5.408891677856445
93,34.29631042480469,25.490779876708984,4.601985454559326
94,33.78074645996094,25.230318069458008,4.67432975769043
95,34.77516555786133,30.885663986206055,6.520564079284668
96,35.583709716796875,40.8206787109375,5.963378429412842
97,36.61607360839844,34.412933349609375,8.158913612365723
98,37.487892150878906,45.29655075073242,8.889626502990723
99,35.03015899658203,26.84428596496582,6.109155178070068
