epoch,test_loss,train_loss,test_loss_std
0,34.77021408081055,25.21561622619629,10.407723426818848
1,35.19989013671875,29.40207862854004,10.869790077209473
2,34.4573974609375,29.683712005615234,9.98974609375
3,34.442020416259766,36.68761444091797,9.285948753356934
4,32.851173400878906,38.31856155395508,7.7240071296691895
5,35.4827995300293,38.577632904052734,9.129295349121094
6,34.081153869628906,31.311891555786133,8.158490180969238
7,32.74921417236328,43.81169128417969,9.187104225158691
8,33.02335739135742,27.463130950927734,8.228684425354004
9,32.39179229736328,30.348806381225586,7.097778797149658
10,33.598976135253906,26.93312644958496,8.355658531188965
11,34.210845947265625,38.10976791381836,8.83501148223877
12,33.09126281738281,38.437461853027344,8.246855735778809
13,33.534969329833984,29.391027450561523,8.32581901550293
14,32.912452697753906,48.027427673339844,7.984673023223877
15,33.561729431152344,31.508943557739258,8.773079872131348
16,34.00788879394531,29.32976531982422,9.06216812133789
17,34.109004974365234,30.089292526245117,8.679708480834961
18,33.77633285522461,30.769254684448242,8.129307746887207
19,34.138465881347656,35.37142562866211,8.901713371276855
20,33.90924072265625,27.213481903076172,8.600943565368652
21,33.549720764160156,26.463850021362305,8.147614479064941
22,35.298397064208984,17.3102970123291,8.811875343322754
23,33.73552703857422,50.36549377441406,8.559926986694336
24,33.43978500366211,28.629554748535156,9.011578559875488
25,31.864168167114258,26.571517944335938,7.8587870597839355
26,32.37611770629883,26.17348861694336,7.352745532989502
27,32.94601058959961,25.11506462097168,8.119339942932129
28,34.36469268798828,29.06178855895996,7.74419641494751
29,34.15538024902344,36.38664245605469,7.264798641204834
30,32.1215934753418,36.615421295166016,8.314042091369629
31,31.867528915405273,32.331085205078125,6.91456413269043
32,32.82725524902344,28.05048179626465,8.01563835144043
33,32.62705993652344,25.101707458496094,7.504094123840332
34,32.81492233276367,24.09211540222168,8.906620979309082
35,33.34135437011719,31.87944793701172,8.17437744140625
36,33.480010986328125,25.046894073486328,7.788212299346924
37,34.080867767333984,48.526145935058594,8.199928283691406
38,33.819210052490234,32.40590286254883,7.916242599487305
39,33.60137939453125,23.7860050201416,9.138547897338867
40,34.4249382019043,35.65086364746094,8.622045516967773
41,35.32951354980469,32.36888885498047,9.753253936767578
42,32.933807373046875,22.85512351989746,9.242820739746094
43,33.09938049316406,45.594329833984375,7.706254482269287
44,32.44123840332031,24.507518768310547,8.02015209197998
45,32.44468307495117,26.794355392456055,7.774351119995117
46,32.493473052978516,29.988567352294922,8.655659675598145
47,33.006134033203125,26.546659469604492,8.532112121582031
48,31.468433380126953,39.21712112426758,7.155379772186279
49,33.12342834472656,35.974281311035156,8.776325225830078
50,32.248226165771484,30.14290428161621,7.422369956970215
51,32.3360710144043,24.303207397460938,7.344430446624756
52,34.04466247558594,40.18846130371094,9.75815200805664
53,31.842065811157227,26.39328384399414,8.175969123840332
54,32.2729606628418,30.973251342773438,7.55307149887085
55,32.627586364746094,39.945152282714844,9.152804374694824
56,32.51113510131836,33.38732147216797,8.438270568847656
57,31.677295684814453,25.757917404174805,7.576262950897217
58,32.49492263793945,31.652494430541992,9.542027473449707
59,32.20918655395508,37.310787200927734,7.34518575668335
60,31.811120986938477,25.593441009521484,7.895461082458496
61,32.229400634765625,31.90317153930664,8.03139877319336
62,31.936260223388672,35.5341796875,8.781920433044434
63,32.595272064208984,31.560216903686523,9.275933265686035
64,32.08757781982422,30.45578384399414,9.033291816711426
65,31.33478355407715,41.19598388671875,8.59196949005127
66,31.373146057128906,31.925159454345703,8.805405616760254
67,32.55976867675781,32.26405334472656,8.018966674804688
68,32.23101806640625,38.668243408203125,8.128190040588379
69,31.271991729736328,37.39068603515625,7.5910844802856445
70,31.019575119018555,46.0230712890625,7.651219367980957
71,31.363601684570312,49.35398864746094,6.708772659301758
72,30.18195343017578,29.181346893310547,6.133799076080322
73,30.84588050842285,27.224031448364258,7.382159233093262
74,30.10088539123535,21.821998596191406,6.927988052368164
75,31.903884887695312,31.51369285583496,7.184580326080322
76,31.627422332763672,24.637041091918945,7.250795841217041
77,32.319210052490234,37.66109848022461,7.978841304779053
78,30.930696487426758,49.47904586791992,7.820789813995361
79,30.962627410888672,25.998294830322266,8.171079635620117
80,30.83975601196289,27.40768051147461,8.17923641204834
81,31.245874404907227,24.45440673828125,7.245678424835205
82,30.97607421875,38.39933395385742,8.140746116638184
83,31.5090389251709,33.89060974121094,8.308788299560547
84,30.374662399291992,26.179893493652344,8.255419731140137
85,31.719745635986328,28.110958099365234,8.992128372192383
86,31.245729446411133,24.445266723632812,7.751413345336914
87,31.683412551879883,30.639493942260742,7.95841646194458
88,33.17835998535156,48.02497482299805,10.126593589782715
89,31.450420379638672,30.329238891601562,7.630806922912598
90,33.01710891723633,23.44001007080078,10.730844497680664
91,32.547454833984375,23.002544403076172,7.784411430358887
92,32.01095962524414,24.07441520690918,7.959888935089111
93,32.05659484863281,28.15962791442871,8.166749000549316
94,33.275272369384766,35.5984992980957,8.741766929626465
95,33.35215759277344,32.77676773071289,9.78593635559082
96,34.84553146362305,37.14912033081055,12.615615844726562
97,35.225791931152344,28.679662704467773,10.409663200378418
98,34.425071716308594,46.00825500488281,10.656027793884277
99,33.35527420043945,53.81444549560547,8.742940902709961
