epoch,test_loss,train_loss,test_loss_std
0,42.736427307128906,59.58393096923828,9.861420631408691
1,42.66109848022461,42.28422927856445,7.8417744636535645
2,41.94108963012695,30.776386260986328,9.300101280212402
3,40.614219665527344,32.419105529785156,8.652515411376953
4,41.3286018371582,58.35823059082031,9.82568073272705
5,42.743656158447266,46.61609649658203,9.931017875671387
6,42.30733871459961,46.648170471191406,9.182940483093262
7,41.09510803222656,36.33839416503906,8.46609115600586
8,40.819786071777344,47.12290573120117,9.283621788024902
9,40.820762634277344,49.759765625,8.771368980407715
10,40.70549392700195,44.36013412475586,8.344799041748047
11,42.66944885253906,34.81361389160156,9.466217994689941
12,41.221656799316406,31.81317901611328,8.840022087097168
13,41.283817291259766,43.959632873535156,9.235099792480469
14,40.621768951416016,32.409263610839844,8.597123146057129
15,40.72447204589844,32.2779426574707,8.193978309631348
16,40.34115982055664,46.535133361816406,8.474661827087402
17,41.78886795043945,47.184410095214844,9.307514190673828
18,41.020301818847656,42.98790740966797,8.564472198486328
19,41.546138763427734,32.95606994628906,7.645552635192871
20,40.037078857421875,37.53369903564453,8.023554801940918
21,40.682796478271484,40.709144592285156,9.173381805419922
22,41.809940338134766,25.07442283630371,8.841525077819824
23,42.32094192504883,58.856727600097656,10.276278495788574
24,43.62515640258789,44.6099967956543,13.020108222961426
25,43.519771575927734,79.97576141357422,11.080425262451172
26,43.95231628417969,32.44042205810547,12.706563949584961
27,42.981807708740234,37.52237319946289,11.484889030456543
28,44.689178466796875,26.09747886657715,15.404699325561523
29,43.674617767333984,23.149505615234375,12.516685485839844
30,43.884883880615234,35.02066421508789,10.653789520263672
31,43.666725158691406,39.414066314697266,11.96323013305664
32,45.630706787109375,24.47048568725586,12.223785400390625
33,46.93613815307617,32.7249870300293,16.56789779663086
34,44.801753997802734,43.568790435791016,11.876900672912598
35,43.87770462036133,68.35026550292969,13.195798873901367
36,42.34050369262695,56.007667541503906,12.843400955200195
37,41.880680084228516,36.0225944519043,11.465049743652344
38,44.08381271362305,37.77736282348633,12.500432968139648
39,42.620723724365234,23.919057846069336,10.251077651977539
40,43.02381896972656,41.08432388305664,11.177823066711426
41,42.869598388671875,52.75324249267578,12.675195693969727
42,42.6041259765625,47.52907943725586,12.825921058654785
43,43.195587158203125,40.55012512207031,12.199445724487305
44,42.02961349487305,38.41286087036133,12.070395469665527
45,42.05892562866211,37.88737487792969,9.273259162902832
46,41.94306564331055,52.34287643432617,12.11343002319336
47,41.992286682128906,26.53519630432129,10.703789710998535
48,39.00556945800781,42.09321975708008,8.122036933898926
49,40.841026306152344,24.835216522216797,10.370471000671387
50,42.88896560668945,35.15902328491211,11.08901309967041
51,42.602989196777344,35.95035171508789,10.820012092590332
52,42.793025970458984,36.12192916870117,11.930525779724121
53,42.20347213745117,44.10392379760742,10.873418807983398
54,39.52135467529297,30.316850662231445,8.335427284240723
55,44.37495422363281,31.111583709716797,14.398624420166016
56,42.659000396728516,45.50239181518555,11.088393211364746
57,41.519622802734375,38.082130432128906,9.403347969055176
58,40.93015670776367,40.18421936035156,10.253520965576172
59,42.9344596862793,34.701904296875,13.628397941589355
60,42.52138137817383,30.64354133605957,10.383084297180176
61,40.790740966796875,59.4647216796875,9.111776351928711
62,42.69925308227539,37.55091094970703,11.687227249145508
63,39.81037139892578,43.562713623046875,10.799543380737305
64,40.86610412597656,56.81121063232422,8.996286392211914
65,40.900978088378906,35.886962890625,9.039731979370117
66,40.8756103515625,33.70206832885742,9.573949813842773
67,40.194496154785156,35.24138259887695,8.128802299499512
68,40.653018951416016,30.90911293029785,9.55405330657959
69,39.643741607666016,45.3287467956543,8.681777954101562
70,40.433528900146484,30.909896850585938,8.95817756652832
71,40.772926330566406,35.69138717651367,10.931808471679688
72,40.29840850830078,38.22934341430664,9.492114067077637
73,41.09605407714844,44.57532501220703,8.806558609008789
74,40.05522155761719,47.500022888183594,8.74879264831543
75,40.53486633300781,45.09169006347656,9.835953712463379
76,38.83998107910156,26.340618133544922,9.727702140808105
77,38.73271560668945,37.95906448364258,8.308643341064453
78,38.2939338684082,32.14719772338867,8.327446937561035
79,40.671993255615234,41.70515060424805,8.457338333129883
80,39.881874084472656,25.570642471313477,8.040632247924805
81,39.529579162597656,41.542694091796875,8.029440879821777
82,39.27521896362305,48.76382827758789,8.85859203338623
83,38.360843658447266,28.24899673461914,7.908079147338867
84,38.270729064941406,47.61917495727539,9.114999771118164
85,39.915077209472656,45.578975677490234,9.133285522460938
86,38.98175811767578,36.003509521484375,8.295408248901367
87,38.812705993652344,37.23529815673828,8.563922882080078
88,38.54012680053711,55.001983642578125,7.6086297035217285
89,37.70164108276367,65.43912506103516,7.616098403930664
90,37.261104583740234,42.514686584472656,7.464841842651367
91,38.60350036621094,42.44877624511719,9.454153060913086
92,39.72807312011719,36.762359619140625,8.784046173095703
93,40.01749038696289,29.686031341552734,9.157318115234375
94,38.329891204833984,40.97892379760742,8.149519920349121
95,40.100669860839844,30.5669002532959,8.389168739318848
96,38.50371551513672,26.716873168945312,8.221656799316406
97,37.9915771484375,37.93604278564453,8.909082412719727
98,37.78878402709961,55.40008544921875,8.00441837310791
99,38.65196228027344,27.976795196533203,8.604447364807129
