epoch,test_loss,train_loss,test_loss_std
0,16.392847061157227,12.261873245239258,5.12761116027832
1,15.813817024230957,14.371681213378906,4.756735324859619
2,15.434128761291504,15.80754280090332,3.660041332244873
3,16.09690284729004,12.061141014099121,4.698297500610352
4,16.122447967529297,13.058895111083984,4.426671028137207
5,16.4977970123291,18.174236297607422,5.044003963470459
6,15.246135711669922,12.488351821899414,4.216463088989258
7,15.379319190979004,18.586891174316406,3.74589204788208
8,15.143392562866211,13.178831100463867,4.281749248504639
9,16.851299285888672,13.155311584472656,5.077145099639893
10,15.469426155090332,19.62176513671875,4.404628753662109
11,15.460809707641602,15.648810386657715,4.630667686462402
12,15.655200004577637,14.639370918273926,4.389021873474121
13,14.712238311767578,15.235725402832031,3.2597930431365967
14,16.04598045349121,18.65922737121582,4.206812381744385
15,15.636432647705078,12.083276748657227,4.6367621421813965
16,15.590309143066406,17.184064865112305,4.9149169921875
17,15.488001823425293,10.087501525878906,4.749136447906494
18,15.803086280822754,9.284525871276855,4.408909797668457
19,15.918989181518555,23.42707633972168,4.083704948425293
20,16.091291427612305,21.0690975189209,5.186208724975586
21,15.478041648864746,14.743427276611328,4.9433135986328125
22,15.640497207641602,13.810514450073242,4.647590160369873
23,17.92000389099121,10.749031066894531,13.589088439941406
24,16.758459091186523,13.98374080657959,6.1732892990112305
25,18.47051239013672,13.784112930297852,9.7494535446167
26,16.919910430908203,19.489126205444336,7.7880024909973145
27,18.024738311767578,12.409381866455078,9.119768142700195
28,19.917682647705078,9.814882278442383,9.614075660705566
29,22.31633949279785,11.442553520202637,12.911008834838867
30,20.652620315551758,9.085391998291016,9.831433296203613
31,23.48749351501465,15.165769577026367,16.666105270385742
32,22.1436767578125,13.463214874267578,13.567631721496582
33,25.254833221435547,27.150920867919922,14.749009132385254
34,22.77912139892578,47.76694869995117,12.404189109802246
35,23.772777557373047,13.842964172363281,12.873661041259766
36,27.433612823486328,13.085179328918457,18.514127731323242
37,23.925827026367188,10.251898765563965,12.433692932128906
38,25.043376922607422,19.449953079223633,14.080493927001953
39,23.754541397094727,67.48345184326172,11.305583953857422
40,21.543607711791992,13.888638496398926,10.025762557983398
41,23.725421905517578,28.738176345825195,14.467083930969238
42,21.46780014038086,14.802878379821777,13.65062141418457
43,20.783945083618164,15.280967712402344,9.34717082977295
44,21.335678100585938,17.341209411621094,9.45695972442627
45,18.71255874633789,8.909669876098633,9.528379440307617
46,19.634248733520508,13.78427791595459,9.811890602111816
47,18.655275344848633,12.79712963104248,9.523374557495117
48,18.548437118530273,26.760160446166992,8.100703239440918
49,17.184011459350586,17.99850845336914,5.72776460647583
50,17.26445960998535,12.799383163452148,5.069931983947754
51,17.448408126831055,17.8262939453125,5.624812126159668
52,17.900463104248047,16.55531883239746,5.843662738800049
53,17.63319206237793,15.20207405090332,5.966614246368408
54,18.614917755126953,19.292011260986328,6.75356388092041
55,19.060029983520508,12.16735553741455,11.497926712036133
56,17.394079208374023,11.843913078308105,5.317575454711914
57,18.80942153930664,14.863639831542969,8.058271408081055
58,18.78643798828125,11.709324836730957,8.531234741210938
59,18.03327751159668,20.56879425048828,5.577545166015625
60,18.500019073486328,16.726943969726562,8.073227882385254
61,18.359575271606445,10.942184448242188,9.1057710647583
62,19.22976303100586,15.78489875793457,9.937320709228516
63,18.71204376220703,17.51140594482422,7.20011568069458
64,18.27058219909668,13.510873794555664,5.716021537780762
65,17.38393211364746,14.3738431930542,5.7628679275512695
66,17.449880599975586,14.099956512451172,7.183176517486572
67,16.906328201293945,15.410025596618652,7.448281288146973
68,16.84759521484375,13.354830741882324,5.357601165771484
69,17.485309600830078,10.662384033203125,5.080146789550781
70,17.115833282470703,16.342784881591797,6.091355800628662
71,16.551185607910156,12.013524055480957,5.157521724700928
72,15.556556701660156,11.240155220031738,4.170294284820557
73,17.345693588256836,13.365667343139648,7.029072284698486
74,16.80005645751953,11.87462043762207,5.0731120109558105
75,16.928747177124023,12.49809455871582,5.179490566253662
76,15.4852933883667,14.11620044708252,4.877053737640381
77,15.30024528503418,11.957291603088379,4.7190937995910645
78,16.464717864990234,8.72180461883545,6.095637798309326
79,15.438433647155762,11.721311569213867,3.624797821044922
80,16.467308044433594,14.319681167602539,6.726346015930176
81,15.893106460571289,14.772812843322754,4.399077415466309
82,16.275344848632812,16.82941246032715,5.688594341278076
83,15.861832618713379,20.68861198425293,4.159392833709717
84,17.110971450805664,11.251307487487793,4.357503890991211
85,17.022666931152344,13.397420883178711,6.105289459228516
86,17.279943466186523,14.38553237915039,5.880484580993652
87,17.60613441467285,11.268162727355957,5.863256454467773
88,17.7492618560791,18.377012252807617,6.930373668670654
89,17.43354606628418,14.245721817016602,5.525798797607422
90,17.10277557373047,9.670327186584473,4.526189804077148
91,17.746173858642578,11.786040306091309,5.438975811004639
92,18.146203994750977,11.176376342773438,7.248440265655518
93,17.58356475830078,14.674622535705566,5.465843677520752
94,16.98828887939453,13.818285942077637,5.577232837677002
95,16.276151657104492,11.8463716506958,4.336154937744141
96,17.0113525390625,22.404062271118164,5.717709064483643
97,17.11761474609375,17.856250762939453,5.80388879776001
98,17.176044464111328,12.49966812133789,5.821958541870117
99,17.938491821289062,23.924890518188477,5.875831604003906
